attachment	filename	page	name	url	size	mime	magic
379886	Sure_20Start_20children_27s_20centre_20summary_20self-evaluation_20form_20for_20a_20centre_20or_20group_20of_20centres.doc	sure-start-childrens-centre-summary-self-evaluation-form-for-a-centre-or-group-of-centres	Sure Start children's centre summary self-evaluation forms for a centre or group of centres	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/379886/Sure_20Start_20children_27s_20centre_20summary_20self-evaluation_20form_20for_20a_20centre_20or_20group_20of_20centres.doc	415232	application/msword	Composite Document File V2 Document, Little Endian, Os: Windows, Version 6.1, Code page: 1252, Title: Ofsted publication, Author: Elizabeth Boulton, Template: Template_summ_copy_cont.dot, Last Saved By: Andrzej Kuras, Revision Number: 5, Name of Creating Application: Microsoft Office Word, Total Editing Time: 1d+01:44:00, Last Printed: Thu Apr 18 14:08:00 2013, Create Time/Date: Mon Apr 15 18:31:00 2013, Last Saved Time/Date: Thu Apr 18 14:09:00 2013, Number of Pages: 5, Number of Words: 573, Number of Characters: 3272, Security: 0
379887	Sure_20Start_20children_27s_20centre_20summary_20self-evaluation_20form_20for_20a_20centre_20or_20group_20of_20centres.pdf	sure-start-childrens-centre-summary-self-evaluation-form-for-a-centre-or-group-of-centres	Sure Start children's centre summary self-evaluation forms for a centre or group of centres	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/379887/Sure_20Start_20children_27s_20centre_20summary_20self-evaluation_20form_20for_20a_20centre_20or_20group_20of_20centres.pdf	161420	application/pdf	PDF document, version 1.5
379899	Accessing_20the_20self-evaluation_20form.pdf	early-years-online-self-evaluation-form-sef-and-guidance-for-providers-delivering-the-early-years-foundation-stage	Accessing the self evaluation form	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/379899/Accessing_20the_20self-evaluation_20form.pdf	328434	application/pdf	PDF document, version 1.5
380032	border_force_expectations_of_airfiield_operators.pdf	general-aviation-operators-and-pilots-notification-of-flights	Border Force expectations of airfield operators	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/380032/border_force_expectations_of_airfiield_operators.pdf	125732	application/pdf	PDF document, version 1.5
380382	OS_TM04_termination_of_appointment_of_judicial_factor_scotland_of_an_overseas_company.pdf	terminate-appointment-of-judicial-factor-of-an-overseas-company-os-tm04	OS TM04 - Termination of appointment of judicial factor (Scotland) of an overseas company	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/380382/OS_TM04_termination_of_appointment_of_judicial_factor_scotland_of_an_overseas_company.pdf	343247	application/pdf	PDF document, version 1.6
380800	Registration_application_form_for_a_THR.doc	application-form-for-a-traditional-herbal-registration-thr	Application form for a traditional herbal registration (THR)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/380800/Registration_application_form_for_a_THR.doc	468480	application/msword	Composite Document File V2 Document, Little Endian, Os: Windows, Version 6.1, Code page: 1252, Title: Recipient Name, Author: pinderr, Template: MHRA_letterhead_template, Last Saved By: Ray, Rashmi, Revision Number: 2, Name of Creating Application: Microsoft Office Word, Create Time/Date: Fri Nov 28 10:54:00 2014, Last Saved Time/Date: Fri Nov 28 10:54:00 2014, Number of Pages: 22, Number of Words: 2457, Number of Characters: 14010, Security: 0
380827	Appendix_2_-_Mobility_Centres.pdf	appendix-2-forum-of-mobility-centres	Forum of mobility centres	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/380827/Appendix_2_-_Mobility_Centres.pdf	167920	application/pdf	PDF document, version 1.6
381054	RAIB_N1_form.pdf	report-an-accident-or-incident	RAIB N1 notification form	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/381054/RAIB_N1_form.pdf	32939	application/pdf	PDF document, version 1.5
381078	Advice_20note_20for_20a_20material_20change_20inspection_20-_20welfare_20only.doc	independent-schools-changing-boarding-or-residential-provision	Advice note for a material change inspection - welfare only	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/381078/Advice_20note_20for_20a_20material_20change_20inspection_20-_20welfare_20only.doc	395776	application/msword	Composite Document File V2 Document, Little Endian, Os: Windows, Version 6.1, Code page: 1252, Template: Normal.dotm, Revision Number: 1, Name of Creating Application: Microsoft Office Word, Create Time/Date: Mon Dec 31 10:52:00 2012, Last Saved Time/Date: Mon Dec 31 10:52:00 2012, Number of Pages: 4, Number of Words: 442, Number of Characters: 2520, Security: 0
381079	Advice_20note_20for_20a_20material_20change_20inspection_20-_20welfare_20only.pdf	independent-schools-changing-boarding-or-residential-provision	Advice note for a material change inspection - welfare only	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/381079/Advice_20note_20for_20a_20material_20change_20inspection_20-_20welfare_20only.pdf	163978	application/pdf	PDF document, version 1.5
381083	NMS_20check_20sheet_20for_20material_20change_20inspection_20of_20residential_20provision_20in_20a_20special_20school_20-_20welfare_20only.doc	national-minimum-standards-check-sheet-for-a-material-change-inspection-of-an-independent-special-school-residential-provision	NMS check sheet for material change inspection of residential provision in a special school - welfare only	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/381083/NMS_20check_20sheet_20for_20material_20change_20inspection_20of_20residential_20provision_20in_20a_20special_20school_20-_20welfare_20only.doc	598528	application/msword	Composite Document File V2 Document, Little Endian, Os: Windows, Version 6.1, Code page: 1252, Title: 3.21 NMS check sheet for a material change inspection RSS - welfare only, Author: Maureen Carroll, Template: Template_summ_copy_cont_mono.dot, Last Saved By: Hannah Seavers, Revision Number: 2, Name of Creating Application: Microsoft Office Word, Total Editing Time: 01:00, Last Printed: Fri Mar 23 15:56:00 2007, Create Time/Date: Mon Dec 31 11:00:00 2012, Last Saved Time/Date: Mon Dec 31 11:00:00 2012, Number of Pages: 26, Number of Words: 4896, Number of Characters: 27908, Security: 0
381085	NMS_20check_20sheet_20for_20material_20change_20inspection_20of_20residential_20provision_20in_20a_20special_20school_20-_20welfare_20only.pdf	national-minimum-standards-check-sheet-for-a-material-change-inspection-of-an-independent-special-school-residential-provision	NMS check sheet for material change inspection of residential provision in a special school - welfare only	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/381085/NMS_20check_20sheet_20for_20material_20change_20inspection_20of_20residential_20provision_20in_20a_20special_20school_20-_20welfare_20only.pdf	342800	application/pdf	PDF document, version 1.5
381218	Health_20declaration_20booklet.pdf	become-a-childcare-provider-health-declaration	Health declaration booklet	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/381218/Health_20declaration_20booklet.pdf	177957	application/pdf	PDF document, version 1.4
381258	Financial_20reference_20for_20children_27s_20social_20care.pdf	become-a-childrens-social-care-provider-financial-reference	Financial reference for children's social care	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/381258/Financial_20reference_20for_20children_27s_20social_20care.pdf	130593	application/pdf	PDF document, version 1.5
381447	c109b-notes.pdf	import-and-export-general-valuation-statement-methods-other-than-method-1-c109b	General valuation statement: guidance notes - methods other then method 1 (C109B)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/381447/c109b-notes.pdf	9652	application/pdf	PDF document, version 1.3
381450	c115.doc	import-and-export-application-for-an-apeo-certificate-c115	Application for APEO certificate (C115): word version	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/381450/c115.doc	1340928	application/msword	Composite Document File V2 Document, Little Endian, Os: Windows, Version 6.1, Code page: 1252, Title:  , Template: Normal, Revision Number: 1, Name of Creating Application: Microsoft Office Word, Last Printed: Fri Mar 26 12:01:00 2010, Create Time/Date: Sat Nov 29 12:17:00 2014, Last Saved Time/Date: Sat Nov 29 12:17:00 2014, Number of Pages: 3, Number of Words: 639, Number of Characters: 3643, Security: 4
381489	Agreement_for_the_Sale_of_Management_Support_System__MSS__Data.pdf	agreement-for-the-sale-of-management-support-system-mss-data	Agreement for the Sale of Management Support System (MSS) Data	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/381489/Agreement_for_the_Sale_of_Management_Support_System__MSS__Data.pdf	113592	application/pdf	PDF document, version 1.6
381498	2._Concept_Bidding_Form.doc	201516-prosperity-fund-korea-programme-project-concept-form	Project Concept Form	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/381498/2._Concept_Bidding_Form.doc	57856	application/msword	Composite Document File V2 Document, Little Endian, Os: Windows, Version 6.0, Code page: 1252, Title: SPF.F001.13 Project Concept Form, Author: nhearn, Template: Normal, Last Saved By: Sukyung Yang, Revision Number: 5, Name of Creating Application: Microsoft Office Word, Total Editing Time: 04:01:00, Last Printed: Mon Dec 31 06:48:00 2012, Create Time/Date: Tue Nov 25 07:28:00 2014, Last Saved Time/Date: Wed Nov 26 07:38:00 2014, Number of Pages: 2, Number of Words: 278, Number of Characters: 1590, Security: 0
381508	3._Full_Bidding_Form.doc	201516-prosperity-fund-korea-programme-full-bidding-form	Full Bidding Form	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/381508/3._Full_Bidding_Form.doc	122368	application/msword	Composite Document File V2 Document, Little Endian, Os: Windows, Version 6.1, Code page: 949, Title: new project proposal form Oct 12, Subject: Project Proposal Form over 10k, Author: nhearn, Keywords: Project Proposal Form over 10k, Template: Normal, Last Saved By: FCO User, Revision Number: 3, Name of Creating Application: Microsoft Office Word, Total Editing Time: 02:00, Last Printed: Wed Jan 15 07:08:00 2014, Create Time/Date: Wed Nov 26 07:33:00 2014, Last Saved Time/Date: Mon Dec  1 05:16:00 2014, Number of Pages: 9, Number of Words: 1585, Number of Characters: 9035, Security: 0
381561	Extract_from_the_guidance.pdf	report-an-accident-or-incident	Extract from the guidance	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/381561/Extract_from_the_guidance.pdf	43272	application/pdf	PDF document, version 1.5
381617	feu1-cont-sheet.pdf	residency-continuation-sheet-feu1-cs	Continuation sheet (FEU1 CS)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/381617/feu1-cont-sheet.pdf	53418	application/pdf	PDF document, version 1.6
381665	Self_Assessment_reasonable_excuse_for_not_filing_online.pdf	self-assessment-reasonable-excuse-for-not-filing-return-online	Self Assessment: reasonable excuse for not filing online	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/381665/Self_Assessment_reasonable_excuse_for_not_filing_online.pdf	147670	application/pdf	PDF document, version 1.3
381787	Company_Tax_Return_IT_problems.pdf	company-tax-return-it-problems	Company Tax Return: IT problems (WT1)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/381787/Company_Tax_Return_IT_problems.pdf	96376	application/pdf	PDF document, version 1.7
381822	Tetanus_enhanced_surveillance_form_2014.docx	tetanus-enhanced-surveillance-questionnaire	Tetanus: enhanced surveillance questionnaire (Word version)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/381822/Tetanus_enhanced_surveillance_form_2014.docx	142026	application/vnd.openxmlformats-officedocument.wordprocessingml.document	Microsoft Word 2007+
381823	Tetanus_enhanced_surveillance_form_2014.pdf	tetanus-enhanced-surveillance-questionnaire	Tetanus: enhanced surveillance questionnaire (PDF version)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/381823/Tetanus_enhanced_surveillance_form_2014.pdf	292449	application/pdf	PDF document, version 1.5
382081	Delivering_Differently_in_Neighbourhoods_-_frequently_asked_questions.pdf	delivering-differently-in-neighbourhoods	Delivering Differently in Neighbourhoods: frequently asked questions	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/382081/Delivering_Differently_in_Neighbourhoods_-_frequently_asked_questions.pdf	117824	application/pdf	PDF document, version 1.4
382083	141114_-_Presentation_for_Delivering_Differently_in_Neighbourhoods_Workshop.pdf	delivering-differently-in-neighbourhoods	Delivering Differently in Neighbourhoods: presentation	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/382083/141114_-_Presentation_for_Delivering_Differently_in_Neighbourhoods_Workshop.pdf	3237448	application/pdf	PDF document, version 1.4
382263	Children_27s_20centre_20self-evaluation_20form_20guidance_20_20from_20April_202013.pdf	sure-start-childrens-centre-summary-self-evaluation-form-for-a-centre-or-group-of-centres	Children's centre self-evaluation form guidance	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/382263/Children_27s_20centre_20self-evaluation_20form_20guidance_20_20from_20April_202013.pdf	308268	application/pdf	PDF document, version 1.5
382264	Children_27s_20centre_20self-evaluation_20form_20guidance_20_20from_20April_202013.doc	sure-start-childrens-centre-summary-self-evaluation-form-for-a-centre-or-group-of-centres	Children's centre self-evaluation form guidance	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/382264/Children_27s_20centre_20self-evaluation_20form_20guidance_20_20from_20April_202013.doc	615424	application/msword	Composite Document File V2 Document, Little Endian, Os: Windows, Version 6.1, Code page: 1252, Title: Ofsted publication, Author: Elizabeth Boulton, Template: Template_summ_copy_cont.dot, Last Saved By: Andrzej Kuras, Revision Number: 6, Name of Creating Application: Microsoft Office Word, Total Editing Time: 04:00, Last Printed: Wed Apr 17 10:26:00 2013, Create Time/Date: Wed Apr 17 08:54:00 2013, Last Saved Time/Date: Wed Apr 17 10:26:00 2013, Number of Pages: 12, Number of Words: 3438, Number of Characters: 19597, Security: 0
