page	timestamp	text
compliance-checks-temporary-authorisation-comp1	2014-04-17T00:00:00.000+01:00	First published.
child-benefit-apply-for-extension-ch299	2016-08-11T12:09:52.000+01:00	The email version of the CH299 has been removed.
child-benefit-apply-for-extension-ch299	2015-11-30T16:17:09.000+00:00	An online service is now available.
child-benefit-apply-for-extension-ch299	2014-04-04T01:00:00.000+01:00	First published.
crm2-apply-for-advice-and-assistance-awaiting-police-interview	2017-03-31T15:00:19.000+01:00	Form updated.
crm2-apply-for-advice-and-assistance-awaiting-police-interview	2013-04-01T00:00:00.000+01:00	First published.
premium-or-fast-track-service-refund	2016-02-02T09:39:49.000+00:00	New form added
premium-or-fast-track-service-refund	2008-08-01T01:00:00.000+01:00	First published.
double-taxation-united-kingdomaustralia-si-2003-number-3199-form-australia-individual-2003	2014-04-04T00:00:00.000+00:00	Published
application-to-extend-stay-in-uk-form-ecaa2-turkish-businessperson	2017-02-06T00:00:07.000+00:00	Updated form for use on or after 6 February 2017.
application-to-extend-stay-in-uk-form-ecaa2-turkish-businessperson	2016-11-24T00:00:17.000+00:00	Updated form for use on or after 24 November.
application-to-extend-stay-in-uk-form-ecaa2-turkish-businessperson	2016-05-02T00:00:03.000+01:00	Updated form for use on or after 2 May 2016.
application-to-extend-stay-in-uk-form-ecaa2-turkish-businessperson	2015-04-06T00:15:35.000+01:00	New version published for use on or after 6 April 2015.
application-to-extend-stay-in-uk-form-ecaa2-turkish-businessperson	2014-10-07T10:05:37.000+01:00	New form published for use on and after 3 October 2014.
application-to-extend-stay-in-uk-form-ecaa2-turkish-businessperson	2014-10-06T00:02:27.000+01:00	New form published for use on and after 6 October 2014.
application-to-extend-stay-in-uk-form-ecaa2-turkish-businessperson	2014-10-03T00:00:00.000+01:00	First published.
application-to-extend-stay-in-uk-form-ecaa2-turkish-businessperson	2014-08-14T00:00:51.000+01:00	updated contact details in attachment
application-to-extend-stay-in-uk-form-ecaa2-turkish-businessperson	2014-07-01T00:15:07.000+01:00	New form published for use on and after 1 July 2014.
application-to-extend-stay-in-uk-form-ecaa2-turkish-businessperson	2014-04-06T00:17:34.000+01:00	A new version of the form has been uploaded.
str1-online-confidential-medical-information	2017-02-24T11:57:59.000+00:00	Updated version
str1-online-confidential-medical-information	2016-04-12T10:20:43.000+01:00	Latest version of the STR1 form added. The epilepsy section (Q7-Q11) has been updated.
str1-online-confidential-medical-information	2015-09-14T11:40:57.000+01:00	A new question has been added (Q11).
str1-online-confidential-medical-information	2014-02-07T11:39:03.000+00:00	Question 3a has been changed and question 3b added.
str1-online-confidential-medical-information	2013-09-10T14:21:37.000+01:00	The form has been completely revised and the consent page updated.
str1-online-confidential-medical-information	2012-04-01T01:00:00.000+01:00	First published.
identity-verification-for-new-chairs-of-trustees	2017-04-05T00:00:00.000+00:00	Published
civ-claim1-civil-claim-form-not-fixed-fee	2015-11-02T12:58:05.000+00:00	Checklists updated.
civ-claim1-civil-claim-form-not-fixed-fee	2015-11-01T00:15:26.000+00:00	Version 17 replaced by version 18 - mandatory from 1 November
civ-claim1-civil-claim-form-not-fixed-fee	2015-09-28T10:55:34.000+01:00	Preview CIV CLAIM1: civil claim form (not fixed fee) published.
civ-claim1-civil-claim-form-not-fixed-fee	2015-03-10T10:41:17.000+00:00	New version of form CIV CLAIM1 published.
civ-claim1-civil-claim-form-not-fixed-fee	2014-08-14T00:01:00.000+01:00	First published.
vat-certificate-to-disapply-the-option-to-tax-buildings-for-conversion-into-dwellings-etc-vat1614d	2014-04-04T00:00:00.000+00:00	Published
application-for-a-birth-relative-to-apply-for-entry-into-part-2-of-the-adoption-contact-register	2012-10-01T00:00:00.000+00:00	Published
national-insurance-application-for-refund-of-class-4-national-insurance-contributions-ca5610	2015-11-30T16:30:20.000+00:00	An online service is now available.
national-insurance-application-for-refund-of-class-4-national-insurance-contributions-ca5610	2014-04-04T01:00:00.000+01:00	Added translation
vat-application-for-vat-refund-by-a-business-person-not-established-in-the-community-vat65a	2016-03-31T14:00:20.000+01:00	Revised VAT65A Notes added to the page.
vat-application-for-vat-refund-by-a-business-person-not-established-in-the-community-vat65a	2015-12-11T15:54:46.000+00:00	Revised VAT65A Notes added to the page.
vat-application-for-vat-refund-by-a-business-person-not-established-in-the-community-vat65a	2015-11-30T13:47:16.000+00:00	Contact details in VAT65a and VAT65a notes amended.
vat-application-for-vat-refund-by-a-business-person-not-established-in-the-community-vat65a	2014-04-04T01:00:00.000+01:00	First published.
vat-application-for-permission-to-opt-vat1614h	2015-01-26T14:36:50.000+00:00	Form updated due to changes with processing. Some of the applications are now dealt with in a different location than is shown on the previous form so an address update was required. Wording of some questions also revised as a result of feedback from customers, to reduce errors.
vat-application-for-permission-to-opt-vat1614h	2014-04-04T01:00:00.000+01:00	First published.
applying-for-a-passport-from-pakistan	2014-01-20T00:00:00.000+00:00	Published
give-notice-of-change-of-details-for-person-with-significant-control-psc04	2016-07-18T13:58:17.000+01:00	Note added to confirm form can only be filed online if PSC information held on public register.
give-notice-of-change-of-details-for-person-with-significant-control-psc04	2016-06-30T00:15:00.000+01:00	First published.
dwp-leaflets-order-form	2015-08-03T10:58:45.000+01:00	Revised ordering process, leaflets are now only available to order by email, fax or post.
dwp-leaflets-order-form	2013-07-04T00:00:00.000+01:00	First published.
disclaim-a-lasting-power-of-attorney	2016-12-02T18:22:03.000+00:00	Added translation
disclaim-a-lasting-power-of-attorney	2015-07-02T20:09:24.000+01:00	Link to new Welsh page added.
disclaim-a-lasting-power-of-attorney	2015-07-01T11:48:22.000+01:00	LPA005 form was updated on 1 July 2015.
disclaim-a-lasting-power-of-attorney	2013-06-24T18:15:00.000+01:00	First published.
notice-of-opposition-and-statement-of-grounds	2013-09-16T00:00:00.000+00:00	Published
bats-apply-for-a-mitigation-licence	2015-10-20T15:39:18.000+01:00	Added licence application and modification checklists to Detail section.
bats-apply-for-a-mitigation-licence	2015-07-16T14:37:19.000+01:00	Replaced bat application forms A13-1a and A13-1b with revised versions.
bats-apply-for-a-mitigation-licence	2015-04-01T16:50:53.000+01:00	Added updated version of the application form.
bats-apply-for-a-mitigation-licence	2014-10-06T16:57:00.000+01:00	First published.
restriction-by-company-request-registration-rqco	2016-05-27T10:40:07.000+01:00	The form has been amended as the address of our Citizen Centre has changed.
restriction-by-company-request-registration-rqco	2016-02-01T08:18:00.000+00:00	The form has been amended as a result of a change to our email addresses.
restriction-by-company-request-registration-rqco	2015-08-03T06:00:28.000+01:00	Advice as to the completion of the form has been added
restriction-by-company-request-registration-rqco	2015-02-02T10:00:07.000+00:00	The form has been amended to reflect a change of address of our Citizen Centre.
restriction-by-company-request-registration-rqco	2012-02-01T00:00:00.000+00:00	Added translation
give-notice-of-a-special-resolution-on-change-of-name	2009-10-01T00:00:00.000+00:00	Published
import-and-export-give-a-customs-comprehensive-guarantee-from-an-approved-guarantor-ccg2	2016-05-23T00:00:00.000+00:00	Published
security-appraisal-form-saf	2017-04-19T15:49:48.000+01:00	Replaced form with latest edition
security-appraisal-form-saf	2016-10-25T13:46:15.000+01:00	Updated with latest form
security-appraisal-form-saf	2016-10-13T15:46:31.000+01:00	Updated with latest edition of form NSV006
security-appraisal-form-saf	2014-05-13T15:07:21.000+01:00	Added note to alert customers about difficulty with opening forms.
security-appraisal-form-saf	2014-04-04T11:39:36.000+01:00	Added updated version of NSV006.
security-appraisal-form-saf	2011-02-01T00:00:00.000+00:00	First published.
application-to-register-a-british-ship-msf-4740	2015-02-24T07:55:09.000+00:00	Updated Application to register a British ship rev 01/15-2 (MSF 4740)
application-to-register-a-british-ship-msf-4740	2014-04-17T17:09:00.000+01:00	First published.
money-laundering-regulations-application-for-fit-and-proper-test-mlr101	2017-02-09T14:23:05.000+00:00	If you've registered online, there's no need to complete form MLR101 for responsible persons.
money-laundering-regulations-application-for-fit-and-proper-test-mlr101	2016-06-28T14:47:18.000+01:00	Welsh MLR101 added to the page.
money-laundering-regulations-application-for-fit-and-proper-test-mlr101	2016-06-16T10:36:28.000+01:00	Text edited on the landing page.
money-laundering-regulations-application-for-fit-and-proper-test-mlr101	2014-04-04T01:00:00.000+01:00	First published.
give-notice-of-particulars-of-variation-of-rights-attached-to-shares-sh10	2010-05-01T00:00:00.000+00:00	Published
great-crested-newts-survey-or-research-licence-level-1	2017-01-01T00:15:40.000+00:00	Annual licence update 2017.
great-crested-newts-survey-or-research-licence-level-1	2016-01-01T00:00:05.000+00:00	Replaced licence with new version issued 1 January 2016.
great-crested-newts-survey-or-research-licence-level-1	2015-01-01T00:00:43.000+00:00	Added updated class licence. New version valid from 1 January to 31 December 2015.
great-crested-newts-survey-or-research-licence-level-1	2014-10-06T17:43:00.000+01:00	First published.
paye-living-accommodation-p11d-ws1	2017-04-06T00:15:11.000+01:00	Form P11D WS1 for employers to work out the cash equivalent of providing living accommodation to an employee for 2016 to 2017 has been published.
paye-living-accommodation-p11d-ws1	2016-04-06T00:15:21.000+01:00	Form P11D WS1 for employers to work out the cash equivalent of providing living accommodation to an employee for 2015 to 2016 has been published.
paye-living-accommodation-p11d-ws1	2015-04-06T00:00:04.000+01:00	Form P11D WS1 for employers to work out the cash equivalent of providing living accommodation to an employee for 2014 to 2015 has been published.
paye-living-accommodation-p11d-ws1	2014-04-04T01:00:00.000+01:00	First published.
fuel-duty-claim-for-repayment-of-excise-duty-on-mineral-oil-used-on-commercial-vessels-ho50	2016-05-16T14:20:47.000+01:00	An online form service is now available.
fuel-duty-claim-for-repayment-of-excise-duty-on-mineral-oil-used-on-commercial-vessels-ho50	2014-04-04T01:00:00.000+01:00	First published.
medical-notification-fitness-to-drive	2016-03-11T00:00:00.000+00:00	Published
crm16-review-on-the-grounds-of-hardship	2014-04-01T00:00:00.000+00:00	Published
vat-new-means-of-transport-removal-from-the-uk-to-another-member-state-of-the-ec-vat411	2017-04-07T13:57:35.000+01:00	Croatia added to the list of countries who are member states of the European Union.
vat-new-means-of-transport-removal-from-the-uk-to-another-member-state-of-the-ec-vat411	2014-04-04T01:00:00.000+01:00	First published.
import-and-export-amendment-notice-to-exportre-export-declaration-for-trade-statistics-c81	2016-09-08T09:39:34.000+01:00	An online forms service is now available.
import-and-export-amendment-notice-to-exportre-export-declaration-for-trade-statistics-c81	2014-04-04T01:00:00.000+01:00	First published.
national-insurance-application-for-a-refund-of-class-2-national-insurance-contributions-ca8480	2015-11-30T16:18:29.000+00:00	An online service is now available.
national-insurance-application-for-a-refund-of-class-2-national-insurance-contributions-ca8480	2015-04-08T09:11:06.000+01:00	Welsh version of form CA8480 added to this page.
national-insurance-application-for-a-refund-of-class-2-national-insurance-contributions-ca8480	2014-08-11T01:00:00.000+01:00	First published.
child-benefit-and-guardians-allowance-appeal-form	2017-04-06T00:30:34.000+01:00	The latest version of the CH24A has been added to this page.
child-benefit-and-guardians-allowance-appeal-form	2016-10-04T08:21:13.000+01:00	Latest version of CA24A has been added to this page.
child-benefit-and-guardians-allowance-appeal-form	2015-09-30T15:13:15.000+01:00	The latest version of the CH24a has been added to this page.
child-benefit-and-guardians-allowance-appeal-form	2015-04-06T00:30:52.000+01:00	The 2015 to 2016 form has been added to this page.
